"Id","Date","Survey_Start","Survey_End","Surveyed_Persons","Parliament_ID","Institute_ID","Tasker_ID","Method_ID","NoParties"
1936,2021-04-08,2021-03-29,2021-04-05,"2510","13","16","62","3",7
1937,2021-04-07,2021-03-31,2021-04-07,"10043","0","16","14","3",7
1935,2021-04-07,2021-03-30,2021-04-01,"1501","0","2","63","1",7
1934,2021-04-05,2021-03-30,2021-04-01,"3020","0","5","4","3",7
1932,2021-04-04,2021-03-25,2021-03-31,"1429","0","3","3","1",7
1931,2021-04-01,2021-03-29,2021-03-30,"1348","0","1","10","4",7
1930,2021-04-01,2021-03-25,2021-03-29,"1637","0","13","43","3",7
1927,2021-03-31,2021-03-23,2021-03-29,"2503","0","2","63","1",7
1933,2021-03-31,2021-03-24,2021-03-31,"10085","0","16","14","3",7
1926,2021-03-30,2021-03-22,2021-03-29,"1052","9","5","4","3",7
1925,2021-03-30,2021-03-24,2021-03-29,"1005","2","4","12","1",9
1924,2021-03-29,2021-03-26,2021-03-29,"3049","0","5","4","3",7
1923,2021-03-29,2021-03-24,2021-03-29,"1003","0","4","7","1",7
1922,2021-03-28,2021-03-18,2021-03-24,"1447","0","3","3","1",7
1921,2021-03-26,2021-03-23,2021-03-25,"1030","0","6","5","1",7
1928,2021-03-25,2021-03-14,2021-03-25,"2834","3","24","97","4",8
1920,2021-03-24,2021-03-17,2021-03-24,"10066","0","16","14","3",7
1919,2021-03-24,2021-03-08,2021-03-21,"1006","0","9","6","2",7
1918,2021-03-24,2021-03-16,2021-03-22,"2511","0","2","63","1",7
1917,2021-03-22,2021-03-19,2021-03-22,"3104","0","5","4","3",7
1914,2021-03-21,2021-03-11,2021-03-17,"1942","0","3","3","1",7
1915,2021-03-20,2021-03-19,2021-03-19,"1042","0","5","4","3",7
1913,2021-03-18,2021-03-15,2021-03-17,"1207","0","1","1","4",7
1912,2021-03-18,2021-03-08,2021-03-16,"1036","16","5","80","4",7
1911,2021-03-17,2021-03-09,2021-03-15,"2501","0","2","63","1",7
1916,2021-03-17,2021-03-10,2021-03-17,"10045","0","16","14","3",7
1910,2021-03-15,2021-03-12,2021-03-15,"2068","0","5","4","3",7
1909,2021-03-14,2021-03-04,2021-03-10,"2378","0","3","3","1",7
1908,2021-03-12,2021-03-11,2021-03-12,"1354","11","5","4","4",8
1907,2021-03-12,2021-03-11,2021-03-12,"1066","1","5","4","4",7
1906,2021-03-11,2021-03-08,2021-03-11,"1735","11","6","5","1",8
1905,2021-03-11,2021-03-08,2021-03-11,"1867","1","6","5","1",7
1904,2021-03-11,2021-02-03,2021-03-03,"950","9","9","98","2",7
1903,2021-03-10,2021-03-02,2021-03-09,"2020","11","16","14","3",7
1902,2021-03-10,2021-03-02,2021-03-09,"2069","1","16","14","3",7
1901,2021-03-10,2021-03-01,2021-03-07,"1558","1","5","4","4",8
1900,2021-03-10,2021-03-02,2021-03-08,"2510","0","2","63","1",7
1899,2021-03-09,2021-03-01,2021-03-08,"1501","11","5","4","4",8
1898,2021-03-08,2021-03-05,2021-03-08,"2029","0","5","4","3",7
1897,2021-03-07,2021-02-25,2021-03-03,"2410","0","3","3","1",7
1929,2021-03-07,2021-03-01,2021-03-06,"1174","11","24","97","4",8
1895,2021-03-05,2021-03-01,2021-03-04,"998","11","6","5","1",8
1894,2021-03-05,2021-03-01,2021-03-04,"1032","1","6","5","1",7
1896,2021-03-04,2021-02-27,2021-03-04,"1054","1","24","97","4",7
1893,2021-03-04,2021-03-01,2021-03-02,"1296","0","1","10","4",7
1892,2021-03-04,2021-03-01,2021-03-03,"1186","11","1","11","4",8
1891,2021-03-04,2021-03-01,2021-03-03,"1185","1","1","11","4",7
1890,2021-03-02,2021-02-25,2021-03-01,"2501","0","2","63","1",7
1889,2021-03-02,2021-02-25,2021-03-01,"1000","16","1","30","1",7
1888,2021-03-02,2021-02-26,2021-03-01,"2032","0","5","4","3",7
1887,2021-02-27,2021-02-18,2021-02-24,"1869","0","3","3","1",7
1886,2021-02-26,2021-02-18,2021-02-22,"1619","0","13","43","3",7
1885,2021-02-26,2021-02-23,2021-02-25,"1202","0","6","5","1",7
1884,2021-02-25,2021-02-04,2021-02-17,"1082","0","9","6","2",7
1883,2021-02-25,2021-02-19,2021-02-23,"1000","11","1","46","1",8
1882,2021-02-25,2021-02-18,2021-02-23,"1001","7","1","35","1",7
1881,2021-02-24,2021-02-16,2021-02-20,"1007","3","1","16","1",7
1880,2021-02-23,2021-02-16,2021-02-22,"2505","0","2","63","1",7
1879,2021-02-23,2021-02-15,2021-02-22,"1304","11","5","4","4",8
1878,2021-02-23,2021-02-19,2021-02-22,"2075","0","5","4","3",7
1877,2021-02-20,2021-02-11,2021-02-17,"1905","0","3","3","1",7
1876,2021-02-18,2021-02-15,2021-02-17,"1025","0","1","1","1",7
1875,2021-02-17,2021-02-09,2021-02-16,"10075","0","16","14","3",7
1874,2021-02-16,2021-02-09,2021-02-15,"2502","0","2","63","1",7
1873,2021-02-16,2021-02-10,2021-02-15,"1003","2","4","12","1",9
1872,2021-02-15,2021-02-10,2021-02-15,"1005","0","4","7","1",7
1871,2021-02-15,2021-02-12,2021-02-15,"2051","0","5","4","3",7
1870,2021-02-14,2021-02-04,2021-02-10,"1569","0","3","3","1",7
1869,2021-02-13,2021-02-08,2021-02-11,"1009","1","5","4","3",8
1868,2021-02-09,2021-02-02,2021-02-08,"2501","0","2","63","1",7
1867,2021-02-08,2021-02-05,2021-02-08,"2107","0","5","4","3",7
1866,2021-02-07,2021-01-28,2021-02-03,"1412","0","3","3","1",7
1865,2021-02-05,2021-02-01,2021-02-04,"1022","11","6","5","1",7
1864,2021-02-05,2021-02-01,2021-02-04,"1032","1","6","5","1",7
1863,2021-02-04,2021-02-01,2021-02-03,"1503","0","1","10","1",7
1862,2021-02-04,2021-01-29,2021-02-01,"1606","0","13","43","3",7
1861,2021-02-04,2021-01-29,2021-02-02,"1000","1","1","25","1",7
1860,2021-02-04,2021-01-27,2021-02-02,"1000","16","5","80","4",7
1859,2021-02-02,2021-01-26,2021-02-01,"2503","0","2","63","1",7
1858,2021-02-02,2021-01-29,2021-02-01,"2044","0","5","4","3",7
1856,2021-01-31,2021-01-25,2021-01-28,"1000","10","1","28","1",7
1855,2021-01-31,2021-01-21,2021-01-27,"1427","0","3","3","1",7
1854,2021-01-28,2021-01-21,2021-01-26,"1016","2","5","96","3",8
1853,2021-01-28,2021-01-10,2021-01-20,"1080","0","9","6","2",7
1852,2021-01-28,2021-01-25,2021-01-27,"1371","0","6","5","1",7
1857,2021-01-27,2021-01-19,2021-01-25,"1084","14","5","4","4",7
1851,2021-01-26,2021-01-18,2021-01-25,"3005","0","2","63","1",7
1850,2021-01-26,2021-01-22,2021-01-25,"2038","0","5","4","3",7
1849,2021-01-24,2021-01-14,2021-01-20,"1922","0","3","3","1",7
1848,2021-01-23,2021-01-13,2021-01-19,"1006","11","5","4","4",8
1847,2021-01-21,2021-01-18,2021-01-20,"1027","0","1","1","1",7
1846,2021-01-21,2021-01-12,2021-01-15,"1002","8","2","38","1",7
1845,2021-01-18,2021-01-17,2021-01-18,"1835","0","5","4","3",7
1844,2021-01-18,2021-01-16,2021-01-17,"2014","0","2","63","1",7
1843,2021-01-17,2021-01-05,2021-01-13,"2398","0","3","3","1",7
1842,2021-01-15,2021-01-12,2021-01-14,"1262","0","6","5","1",7
1841,2021-01-14,2021-01-08,2021-01-12,"1001","11","1","46","1",7
1840,2021-01-13,2021-01-05,2021-01-11,"1010","1","5","4","3",7
1839,2021-01-13,2021-01-07,2021-01-11,"1000","2","1","34","1",8
1838,2021-01-12,2021-01-08,2021-01-11,"2042","0","5","4","3",7
1837,2021-01-09,2021-01-04,2021-01-08,"2503","0","2","63","1",7
1836,2021-01-07,2021-01-04,2021-01-06,"1520","0","1","10","1",7
1835,2021-01-06,2020-12-30,2021-01-05,"1588","0","13","43","3",7
1834,2021-01-05,2020-12-29,2021-01-04,"1005","2","4","12","1",9
1833,2021-01-05,2021-01-01,2021-01-04,"2072","0","5","4","3",7
1832,2021-01-04,2020-12-01,2020-12-15,"1008","13","5","54","4",7
1831,2021-01-04,2020-12-29,2021-01-04,"1004","0","4","7","1",7
1830,2020-12-26,2020-12-21,2020-12-23,"1501","0","2","63","1",7
1829,2020-12-22,2020-12-18,2020-12-21,"2055","0","5","4","3",7
1828,2020-12-20,2020-12-10,2020-12-15,"1001","4","2","27","1",8
1827,2020-12-19,2020-12-10,2020-12-16,"2401","0","3","3","1",7
1826,2020-12-19,2020-12-14,2020-12-18,"2505","0","2","63","1",7
1825,2020-12-18,2020-12-11,2020-12-18,"1002","3","5","4","3",7
1824,2020-12-17,2020-12-14,2020-12-16,"1001","1","1","22","1",7
1823,2020-12-16,2020-11-28,2020-12-10,"1022","0","9","6","2",7
1822,2020-12-15,2020-12-11,2020-12-14,"2002","0","5","4","3",7
1821,2020-12-13,2020-12-03,2020-12-09,"2374","0","3","3","1",7
1820,2020-12-12,2020-12-07,2020-12-11,"2503","0","2","63","1",7
1819,2020-12-11,2020-12-07,2020-12-09,"1004","0","1","1","1",7
1818,2020-12-10,2020-12-07,2020-12-09,"1246","0","6","5","1",7
1817,2020-12-10,2020-12-04,2020-12-08,"1002","11","1","46","1",7
1816,2020-12-09,2020-12-01,2020-12-07,"1003","7","1","35","1",7
1815,2020-12-08,2020-12-04,2020-12-07,"2057","0","5","4","3",7
1814,2020-12-06,2020-11-26,2020-12-02,"1438","0","3","3","1",7
1813,2020-12-05,2020-11-30,2020-12-04,"2507","0","2","63","1",7
1812,2020-12-03,2020-11-30,2020-12-02,"1507","0","1","10","1",7
1811,2020-12-02,2020-11-23,2020-11-30,"1079","14","5","4","4",7
1810,2020-11-30,2020-11-27,2020-11-30,"2046","0","5","4","3",7
1809,2020-11-29,2020-11-19,2020-11-25,"1517","0","3","3","1",7
1808,2020-11-28,2020-11-23,2020-11-27,"2500","0","2","63","1",7
1807,2020-11-27,2020-11-24,2020-11-26,"1330","0","6","5","1",7
1806,2020-11-27,2020-11-24,2020-11-25,"1047","0","1","1","1",7
1805,2020-11-26,2020-11-19,2020-11-23,"1632","0","13","43","3",7
1804,2020-11-25,2020-11-18,2020-11-21,"1000","8","1","95","1",7
1803,2020-11-25,2020-11-16,2020-11-23,"1002","15","5","4","4",8
1802,2020-11-24,2020-11-20,2020-11-23,"2063","0","5","4","3",7
1801,2020-11-22,2020-11-12,2020-11-18,"1927","0","3","3","1",7
1800,2020-11-21,2020-11-16,2020-11-19,"2505","0","2","63","1",7
1799,2020-11-19,2020-11-10,2020-11-16,"1001","1","5","4","3",7
1798,2020-11-19,2020-11-12,2020-11-17,"1002","4","1","70","1",8
1797,2020-11-18,2020-11-01,2020-11-11,"1286","0","9","6","2",7
1796,2020-11-17,2020-11-13,2020-11-16,"2077","0","5","4","3",7
1795,2020-11-15,2020-11-05,2020-11-11,"2405","0","3","3","1",7
1794,2020-11-14,2020-11-09,2020-11-13,"2502","0","2","63","1",7
1793,2020-11-13,2020-11-10,2020-11-12,"1347","0","6","5","1",7
1792,2020-11-12,2020-11-09,2020-11-11,"1504","0","1","10","1",7
1791,2020-11-11,2020-11-02,2020-11-07,"1000","12","1","40","1",7
1790,2020-11-10,2020-11-04,2020-11-09,"1004","2","4","12","1",9
1789,2020-11-10,2020-11-06,2020-11-09,"2030","0","5","4","3",7
1788,2020-11-09,2020-11-04,2020-11-09,"1007","0","4","7","1",7
1787,2020-11-08,2020-10-26,2020-11-02,"1002","9","5","4","4",7
1786,2020-11-08,2020-10-29,2020-11-04,"1415","0","3","3","1",7
1785,2020-11-07,2020-11-02,2020-11-06,"2502","0","2","63","1",7
1784,2020-11-06,2020-11-02,2020-11-05,"1032","16","5","80","4",7
1783,2020-11-03,2020-10-22,2020-10-29,"1018","7","5","4","3",7
1782,2020-11-03,2020-10-30,2020-11-02,"2035","0","5","4","3",7
1780,2020-11-01,2020-10-22,2020-10-28,"1987","0","3","3","1",7
1781,2020-10-31,2020-10-22,2020-10-28,"1008","10","5","4","3",7
1779,2020-10-31,2020-10-26,2020-10-30,"2503","0","2","63","1",7
1778,2020-10-30,2020-10-22,2020-10-26,"1656","0","13","43","3",7
1777,2020-10-27,2020-10-23,2020-10-26,"2069","0","5","4","3",7
1776,2020-10-24,2020-10-15,2020-10-21,"1434","0","3","3","1",7
1775,2020-10-24,2020-10-19,2020-10-23,"2503","0","2","63","1",7
1774,2020-10-23,2020-10-07,2020-10-20,"1045","0","9","6","2",7
1773,2020-10-23,2020-10-20,2020-10-22,"1297","0","6","5","1",7
1772,2020-10-21,2020-10-13,2020-10-20,"1013","11","5","4","4",8
1771,2020-10-20,2020-10-16,2020-10-19,"2074","0","5","4","3",7
1770,2020-10-17,2020-10-08,2020-10-14,"2407","0","3","3","1",7
1769,2020-10-17,2020-10-12,2020-10-16,"2501","0","2","63","1",7
1768,2020-10-16,2020-10-12,2020-10-14,"1038","0","1","1","1",7
1767,2020-10-15,2020-10-06,2020-10-12,"1004","9","1","39","1",7
1766,2020-10-15,2020-10-05,2020-10-12,"1004","16","5","80","4",7
1765,2020-10-15,2020-10-08,2020-10-13,"1001","1","1","25","1",7
1763,2020-10-13,2020-10-07,2020-10-12,"1003","2","4","12","1",9
1762,2020-10-13,2020-10-09,2020-10-12,"2084","0","5","4","3",7
1764,2020-10-12,2020-10-07,2020-10-12,"1005","0","4","7","1",7
1761,2020-10-12,2020-09-28,2020-10-05,"1007","3","5","4","3",7
1759,2020-10-11,2020-10-01,2020-10-07,"1411","0","3","3","1",7
1760,2020-10-10,2020-09-30,2020-10-07,"1089","4","24","94","4",8
1758,2020-10-10,2020-10-05,2020-10-09,"2504","0","2","63","1",7
1757,2020-10-09,2020-10-06,2020-10-08,"1229","0","6","5","1",7
1756,2020-10-08,2020-09-29,2020-10-06,"1043","4","5","4","4",8
1755,2020-10-07,2020-09-30,2020-10-05,"1001","2","1","34","1",8
1754,2020-10-06,2020-10-02,2020-10-05,"2058","0","5","4","3",7
1753,2020-10-04,2020-09-22,2020-09-30,"2397","0","3","3","1",7
1752,2020-10-03,2020-09-29,2020-10-02,"2502","0","2","63","1",7
1751,2020-10-01,2020-09-28,2020-09-30,"1501","0","1","10","1",7
1750,2020-09-29,2020-09-25,2020-09-28,"2065","0","5","4","3",7
1749,2020-09-27,2020-09-17,2020-09-23,"1509","0","3","3","1",7
1748,2020-09-26,2020-09-21,2020-09-25,"2504","0","2","63","1",7
1747,2020-09-25,2020-09-19,2020-09-21,"1623","0","13","43","3",7
1746,2020-09-23,2020-09-15,2020-09-19,"1001","3","1","16","1",7
1745,2020-09-22,2020-09-04,2020-09-16,"1043","0","9","6","2",7
1744,2020-09-22,2020-09-18,2020-09-21,"2061","0","5","4","3",7
1743,2020-09-19,2020-09-10,2020-09-16,"1534","0","3","3","1",7
1742,2020-09-19,2020-09-14,2020-09-19,"2501","0","2","63","1",7
1741,2020-09-18,2020-09-15,2020-09-16,"1051","0","1","1","1",7
1740,2020-09-17,2020-09-14,2020-09-16,"1241","0","6","5","1",7
1739,2020-09-15,2020-09-11,2020-09-14,"2036","0","5","4","3",7
1738,2020-09-13,2020-09-03,2020-09-09,"1446","0","3","3","1",7
1737,2020-09-12,2020-09-07,2020-09-11,"2501","0","2","63","1",7
1736,2020-09-10,2020-09-02,2020-09-07,"1000","1","5","4","3",7
1735,2020-09-10,2020-09-04,2020-09-08,"1005","11","1","46","1",7
1734,2020-09-08,2020-09-04,2020-09-07,"2086","0","5","4","3",7
1733,2020-09-06,2020-08-27,2020-09-02,"1447","0","3","3","1",7
1732,2020-09-05,2020-08-31,2020-09-04,"2503","0","2","63","1",7
1731,2020-09-04,2020-08-24,2020-09-02,"1012","16","5","80","4",7
1730,2020-09-03,2020-08-31,2020-09-02,"1527","0","1","10","1",7
1729,2020-09-02,2020-08-24,2020-08-29,"1002","10","1","93","1",7
1728,2020-09-01,2020-08-28,2020-08-31,"2068","0","5","4","3",7
1727,2020-08-30,2020-08-18,2020-08-26,"1597","0","3","3","1",7
1726,2020-08-29,2020-08-24,2020-08-28,"2502","0","2","63","1",7
1725,2020-08-28,2020-08-20,2020-08-24,"1611","0","13","43","3",7
1724,2020-08-28,2020-08-25,2020-08-27,"1303","0","6","5","1",7
1723,2020-08-27,2020-08-05,2020-08-18,"1231","0","9","6","2",7
1722,2020-08-25,2020-08-21,2020-08-24,"2067","0","5","4","3",7
1720,2020-08-23,2020-08-13,2020-08-19,"2107","0","3","3","1",7
1719,2020-08-22,2020-08-17,2020-08-21,"2504","0","2","63","1",7
1721,2020-08-21,2020-08-17,2020-08-20,"1005","2","4","12","1",9
1718,2020-08-20,2020-08-18,2020-08-19,"1065","0","1","1","1",7
1717,2020-08-18,2020-08-14,2020-08-17,"2101","0","5","4","3",7
1716,2020-08-16,2020-08-06,2020-08-12,"1912","0","3","3","1",7
1715,2020-08-15,2020-08-10,2020-08-14,"2501","0","2","63","1",7
1714,2020-08-12,2020-08-11,2020-08-11,"1012","0","5","4","3",7
1713,2020-08-11,2020-08-05,2020-08-10,"1001","2","5","4","3",8
1712,2020-08-11,2020-08-07,2020-08-10,"2036","0","5","4","3",7
1711,2020-08-09,2020-07-30,2020-08-06,"1564","0","3","3","1",7
1710,2020-08-08,2020-08-03,2020-08-07,"2502","0","2","63","1",7
1709,2020-08-06,2020-08-03,2020-08-05,"1511","0","1","10","1",7
1708,2020-08-06,2020-07-30,2020-08-04,"1000","16","1","30","1",7
1707,2020-08-06,2020-07-30,2020-08-04,"1623","0","13","43","3",7
1706,2020-08-04,2020-07-31,2020-08-03,"2090","0","5","4","3",7
1705,2020-08-02,2020-07-23,2020-07-29,"1449","0","3","3","1",7
1703,2020-08-01,2020-07-27,2020-07-31,"2504","0","2","63","1",7
1702,2020-07-31,2020-07-28,2020-07-30,"1249","0","6","5","1",7
1701,2020-07-30,2020-07-20,2020-07-27,"1072","16","5","80","4",7
1704,2020-07-29,2020-07-15,2020-07-29,"1003","14","4","7","1",9
1700,2020-07-28,2020-07-22,2020-07-27,"1004","2","4","12","1",9
1699,2020-07-28,2020-07-24,2020-07-27,"2039","0","5","4","3",7
1698,2020-07-27,2020-07-22,2020-07-27,"1003","0","4","7","1",7
1697,2020-07-26,2020-07-16,2020-07-22,"2031","0","3","3","1",7
1696,2020-07-25,2020-07-20,2020-07-24,"2504","0","2","63","1",7
1695,2020-07-23,2020-07-21,2020-07-22,"1064","0","1","1","1",7
1694,2020-07-22,2020-07-03,2020-07-16,"1237","0","9","6","2",7
1693,2020-07-22,2020-07-15,2020-07-20,"1003","2","1","34","1",8
1692,2020-07-21,2020-07-17,2020-07-20,"2049","0","5","4","3",7
1691,2020-07-18,2020-07-09,2020-07-15,"1449","0","3","3","1",7
1690,2020-07-18,2020-07-13,2020-07-16,"2501","0","2","63","1",7
1689,2020-07-15,2020-07-07,2020-07-13,"1012","3","5","91","0",7
1688,2020-07-14,2020-07-10,2020-07-13,"2051","0","5","4","3",7
1687,2020-07-12,2020-07-02,2020-07-08,"1426","0","3","3","1",7
1686,2020-07-11,2020-07-06,2020-07-10,"2500","0","2","63","1",7
1685,2020-07-10,2020-07-07,2020-07-09,"1226","0","6","5","1",7
1684,2020-07-08,2020-06-29,2020-07-02,"1020","13","5","54","4",7
1683,2020-07-07,2020-07-03,2020-07-06,"2040","0","5","4","3",7
1682,2020-07-04,2020-06-24,2020-07-02,"1436","0","3","3","1",7
1681,2020-07-04,2020-06-29,2020-07-03,"2503","0","2","63","1",7
1680,2020-07-02,2020-06-29,2020-07-01,"1503","0","1","10","1",7
1678,2020-06-30,2020-06-26,2020-06-29,"2051","0","5","4","3",7
1677,2020-06-27,2020-06-18,2020-06-24,"1550","0","3","3","1",7
1676,2020-06-27,2020-06-22,2020-06-26,"2501","0","2","63","1",7
1674,2020-06-26,2020-06-18,2020-06-22,"1636","0","13","43","3",7
1673,2020-06-26,2020-06-23,2020-06-25,"1227","0","6","5","1",7
1675,2020-06-25,2020-06-18,2020-06-25,"12279","0","16","14","3",7
1672,2020-06-25,2020-06-23,2020-06-24,"1068","0","1","1","1",7
1679,2020-06-25,2020-06-02,2020-06-11,"1020","6","21","90","3",7
1671,2020-06-24,2020-06-15,2020-06-22,"1016","16","5","80","4",7
1670,2020-06-22,2020-06-19,2020-06-22,"2058","0","5","4","3",7
1669,2020-06-20,2020-06-10,2020-06-17,"2403","0","3","3","1",7
1668,2020-06-20,2020-06-15,2020-06-19,"2501","0","2","63","1",7
1667,2020-06-18,2020-06-01,2020-06-13,"1314","0","9","6","2",7
1666,2020-06-16,2020-06-09,2020-06-15,"1002","2","4","12","1",9
1665,2020-06-15,2020-06-12,2020-06-15,"2069","0","5","4","3",7
1664,2020-06-15,2020-06-09,2020-06-15,"1002","0","4","7","1",7
1663,2020-06-14,2020-06-08,2020-06-09,"1001","10","1","28","1",7
1662,2020-06-13,2020-06-04,2020-06-09,"1934","0","3","3","1",7
1661,2020-06-13,2020-06-08,2020-06-12,"2504","0","2","63","1",7
1660,2020-06-12,2020-06-08,2020-06-10,"1270","0","6","5","1",7
1659,2020-06-09,2020-06-03,2020-06-06,"1004","8","1","39","1",7
1658,2020-06-09,2020-06-05,2020-06-08,"2051","0","5","4","3",7
1657,2020-06-06,2020-05-28,2020-06-03,"1428","0","3","3","1",7
1656,2020-06-06,2020-06-02,2020-06-05,"2002","0","2","63","1",7
1655,2020-06-05,2020-05-28,2020-06-03,"1003","14","1","30","1",7
1654,2020-06-04,2020-05-19,2020-05-28,"1002","9","2","36","1",7
1653,2020-06-04,2020-06-02,2020-06-03,"1505","0","1","10","1",7
1652,2020-06-03,2020-05-29,2020-06-02,"2047","0","5","4","3",7
1651,2020-05-30,2020-05-19,2020-05-25,"1014","2","5","4","4",8
1650,2020-05-30,2020-05-20,2020-05-26,"1934","0","3","3","1",7
1649,2020-05-30,2020-05-25,2020-05-29,"2500","0","2","63","1",7
1648,2020-05-29,2020-05-26,2020-05-28,"1377","0","6","5","1",7
1647,2020-05-28,2020-05-20,2020-05-26,"1584","0","13","43","3",7
1646,2020-05-27,2020-05-20,2020-05-25,"1000","2","1","34","1",8
1645,2020-05-25,2020-05-22,2020-05-25,"2062","0","5","4","3",7
1644,2020-05-23,2020-05-14,2020-05-19,"1914","0","3","3","1",7
1643,2020-05-23,2020-05-18,2020-05-22,"2002","0","2","63","1",7
1642,2020-05-21,2020-05-06,2020-05-14,"1013","0","9","6","2",7
1641,2020-05-21,2020-05-14,2020-05-19,"1010","16","5","80","4",7
1640,2020-05-18,2020-05-15,2020-05-18,"2092","0","5","4","3",7
1639,2020-05-16,2020-05-07,2020-05-13,"1559","0","3","3","1",7
1638,2020-05-16,2020-05-11,2020-05-15,"2509","0","2","63","1",7
1637,2020-05-15,2020-05-12,2020-05-14,"1282","0","6","5","1",7
1636,2020-05-14,2020-05-12,2020-05-13,"1074","0","1","1","1",7
1635,2020-05-14,2020-05-12,2020-05-13,"1005","7","1","35","1",7
1634,2020-05-12,2020-05-08,2020-05-11,"2061","0","5","4","3",7
1633,2020-05-09,2020-04-30,2020-05-06,"1426","0","3","3","1",7
1632,2020-05-09,2020-05-04,2020-05-08,"2504","0","2","63","1",7
1631,2020-05-07,2020-05-04,2020-05-06,"1503","0","1","10","1",7
1630,2020-05-05,2020-04-28,2020-05-04,"1006","2","4","12","1",9
1629,2020-05-04,2020-05-01,2020-05-04,"2101","0","5","4","3",7
1628,2020-05-02,2020-04-22,2020-04-29,"1443","0","3","3","1",7
1627,2020-05-02,2020-04-27,2020-04-30,"2004","0","2","63","1",7
1625,2020-04-30,2020-04-23,2020-04-27,"1636","0","13","43","3",7
1624,2020-04-30,2020-04-27,2020-04-28,"1003","1","1","22","1",7
1623,2020-04-29,2020-04-22,2020-04-25,"1002","3","1","16","1",7
1626,2020-04-28,2020-04-21,2020-04-28,"12297","0","16","14","3",7
1622,2020-04-28,2020-04-24,2020-04-27,"2071","0","5","4","3",7
1621,2020-04-27,2020-04-20,2020-04-27,"1002","0","4","7","1",7
1620,2020-04-25,2020-04-16,2020-04-22,"2003","0","3","3","1",7
1619,2020-04-25,2020-04-20,2020-04-24,"2505","0","2","63","1",7
1618,2020-04-24,2020-04-01,2020-04-15,"1152","0","9","6","2",7
1617,2020-04-24,2020-04-20,2020-04-23,"1323","0","6","5","1",7
1615,2020-04-23,2020-04-20,2020-04-21,"1003","11","1","46","1",7
1616,2020-04-22,2020-04-15,2020-04-20,"1523","1","5","4","4",7
1614,2020-04-21,2020-04-17,2020-04-20,"2054","0","5","4","3",7
1613,2020-04-19,2020-04-14,2020-04-16,"1003","10","1","28","1",7
1612,2020-04-18,2020-04-09,2020-04-15,"1534","0","3","3","1",7
1611,2020-04-18,2020-04-14,2020-04-17,"2002","0","2","63","1",7
1610,2020-04-16,2020-04-14,2020-04-15,"1057","0","1","1","1",7
1609,2020-04-14,2020-04-07,2020-04-14,"12297","0","16","14","3",7
1608,2020-04-14,2020-04-09,2020-04-14,"2108","0","5","4","3",7
1606,2020-04-12,2020-04-02,2020-04-08,"1912","0","3","3","1",7
1605,2020-04-11,2020-04-06,2020-04-09,"2001","0","2","63","1",7
1607,2020-04-10,2020-04-06,2020-04-08,"1084","10","2","42","1",7
1604,2020-04-09,2020-04-06,2020-04-08,"1175","0","6","5","1",7
1603,2020-04-08,2020-04-02,2020-04-06,"1003","2","1","34","1",7
1601,2020-04-07,2020-03-31,2020-04-04,"1000","4","1","45","1",8
1602,2020-04-06,2020-03-15,2020-04-05,"4535","2","16","60","3",8
1600,2020-04-06,2020-04-03,2020-04-06,"2062","0","5","4","3",7
1599,2020-04-04,2020-03-25,2020-04-01,"1426","0","3","3","1",7
1598,2020-04-04,2020-03-30,2020-04-03,"2506","0","2","63","1",7
1597,2020-04-03,2020-03-27,2020-03-30,"1615","0","13","43","3",7
1596,2020-04-02,2020-03-25,2020-03-31,"1018","16","5","80","4",7
1595,2020-04-02,2020-03-30,2020-04-01,"1502","0","1","10","1",7
1594,2020-03-31,2020-03-27,2020-03-30,"2061","0","5","4","3",7
1593,2020-03-28,2020-03-18,2020-03-25,"1441","0","3","3","1",7
1592,2020-03-28,2020-03-23,2020-03-27,"2511","0","2","63","1",7
1591,2020-03-27,2020-03-23,2020-03-26,"1473","0","6","5","1",7
1589,2020-03-25,2020-03-05,2020-03-18,"1219","0","9","6","2",7
1588,2020-03-24,2020-03-20,2020-03-23,"2070","0","5","4","3",7
1587,2020-03-21,2020-03-12,2020-03-18,"1603","0","3","3","1",7
1586,2020-03-21,2020-03-16,2020-03-20,"2504","0","2","63","1",7
1590,2020-03-20,2020-03-02,2020-03-16,"1005","14","5","4","4",7
1585,2020-03-19,2020-03-17,2020-03-18,"1035","0","1","1","1",7
1584,2020-03-18,2020-03-11,2020-03-18,"12267","0","16","14","3",7
1583,2020-03-16,2020-03-13,2020-03-16,"2049","0","5","4","3",7
1582,2020-03-14,2020-03-04,2020-03-11,"1414","0","3","3","1",7
1581,2020-03-14,2020-03-09,2020-03-13,"2503","0","2","63","1",7
1580,2020-03-12,2020-03-05,2020-03-09,"1034","16","5","80","4",7
1579,2020-03-12,2020-03-05,2020-03-10,"1001","1","1","25","1",7
1578,2020-03-09,2020-03-06,2020-03-09,"2050","0","5","4","3",7
1577,2020-03-08,2020-02-27,2020-03-04,"1423","0","3","3","1",7
1576,2020-03-07,2020-03-02,2020-03-06,"2503","0","2","63","1",7
1575,2020-03-06,2020-02-28,2020-03-02,"1632","0","13","43","3",7
1574,2020-03-06,2020-03-03,2020-03-05,"1276","0","6","5","1",7
1573,2020-03-05,2020-03-02,2020-03-04,"1502","0","1","10","1",7
1572,2020-03-05,2020-02-27,2020-03-03,"1001","11","1","46","1",7
